steam:1100001000146d6,6,2
steam:1100001000146d6,8,0
steam:1100001000146d6,24,0
steam:1100001000146d6,25,0
steam:1100001000146d6,29,0
steam:1100001000146d6,30,4
steam:1100001000146d6,32,0
steam:1100001000146d6,101,0
steam:1100001000146d6,102,0
steam:1100001000146d6,105,0
steam:1100001000146d6,106,0
steam:1100001000146d6,124,0
steam:1100001000146d6,206,1
steam:1100001000146d6,207,1
steam:1100001000146d6,208,21
steam:1100001000146d6,664,0
steam:110000100061d74,6,5
steam:110000100061d74,24,14
steam:110000100061d74,30,5
steam:110000100061d74,206,1
steam:1100001000e393a,6,2
steam:1100001000e393a,15,1
steam:1100001000e393a,30,2
steam:1100001000e393a,206,1
steam:110000100134c3c,6,2
steam:110000100134c3c,24,0
steam:110000100134c3c,25,0
steam:110000100134c3c,30,2
steam:110000100134c3c,206,1
steam:11000010015581d,6,15
steam:11000010015581d,101,12
steam:11000010015581d,206,1
steam:1100001001aaa4b,15,0
steam:1100001001aaa4b,30,0
steam:1100001001aaa4b,102,0
steam:1100001001aaa4b,105,0
steam:1100001001aaa4b,206,0
steam:110000100203b57,206,1
steam:1100001002d4354,6,2
steam:1100001002d4354,30,2
steam:1100001002d4354,105,1
steam:1100001002d4354,106,1
steam:1100001002d4354,206,1
steam:1100001003a9102,4,0
steam:1100001003a9102,6,0
steam:1100001003a9102,7,0
steam:1100001003a9102,8,0
steam:1100001003a9102,13,0
steam:1100001003a9102,14,0
steam:1100001003a9102,15,0
steam:1100001003a9102,25,0
steam:1100001003a9102,27,0
steam:1100001003a9102,28,0
steam:1100001003a9102,30,0
steam:1100001003a9102,32,0
steam:1100001003a9102,33,0
steam:1100001003a9102,34,0
steam:1100001003a9102,35,0
steam:1100001003a9102,37,0
steam:1100001003a9102,38,0
steam:1100001003a9102,39,0
steam:1100001003a9102,101,0
steam:1100001003a9102,102,0
steam:1100001003a9102,103,0
steam:1100001003a9102,105,0
steam:1100001003a9102,106,0
steam:1100001003a9102,107,0
steam:1100001003a9102,109,0
steam:1100001003a9102,113,0
steam:1100001003a9102,124,0
steam:1100001003a9102,125,0
steam:1100001003a9102,126,0
steam:1100001003a9102,129,0
steam:1100001003a9102,132,0
steam:1100001003a9102,133,0
steam:1100001003a9102,134,0
steam:1100001003a9102,135,0
steam:1100001003a9102,136,0
steam:1100001003a9102,137,0
steam:1100001003a9102,138,1
steam:1100001003a9102,139,1
steam:1100001003a9102,140,1
steam:1100001003a9102,141,2
steam:1100001003a9102,142,0
steam:1100001003a9102,143,0
steam:1100001003a9102,144,0
steam:1100001003a9102,145,0
steam:1100001003a9102,206,1
steam:1100001003a9102,207,0
steam:1100001003a9102,208,0
steam:1100001003a9102,210,0
steam:1100001003a9102,416,0
steam:1100001003a9102,423,0
steam:1100001003a9102,439,0
steam:1100001003a9102,650,0
steam:1100001003a9102,652,0
steam:1100001003a9102,654,0
steam:1100001003a9102,655,0
steam:1100001003a9102,656,0
steam:1100001003a9102,657,0
steam:1100001003a9102,658,0
steam:1100001003a9102,659,0
steam:1100001003a9102,662,0
steam:1100001003a9102,664,0
steam:1100001003a9102,666,0
steam:1100001003a9102,667,0
steam:1100001003a9102,668,0
steam:1100001003a9102,672,0
steam:1100001003a9102,676,0
steam:1100001003a9102,677,0
steam:1100001003a9102,678,0
steam:11000010044fd83,6,12
steam:11000010044fd83,8,0
steam:11000010044fd83,14,0
steam:11000010044fd83,24,0
steam:11000010044fd83,25,0
steam:11000010044fd83,26,0
steam:11000010044fd83,27,0
steam:11000010044fd83,29,0
steam:11000010044fd83,30,11
steam:11000010044fd83,32,0
steam:11000010044fd83,33,0
steam:11000010044fd83,105,0
steam:11000010044fd83,124,0
steam:11000010044fd83,206,1
steam:11000010044fd83,211,1
steam:1100001004f9efd,6,4
steam:1100001004f9efd,30,5
steam:1100001004f9efd,206,1
steam:1100001004f9efd,667,22
steam:1100001007704ac,4,0
steam:1100001007704ac,6,4
steam:1100001007704ac,8,0
steam:1100001007704ac,13,0
steam:1100001007704ac,14,0
steam:1100001007704ac,24,0
steam:1100001007704ac,27,0
steam:1100001007704ac,29,0
steam:1100001007704ac,30,5
steam:1100001007704ac,32,0
steam:1100001007704ac,33,0
steam:1100001007704ac,101,1
steam:1100001007704ac,102,1
steam:1100001007704ac,103,1
steam:1100001007704ac,104,1
steam:1100001007704ac,105,5
steam:1100001007704ac,124,0
steam:1100001007704ac,125,0
steam:1100001007704ac,126,0
steam:1100001007704ac,206,0
steam:1100001007704ac,664,0
steam:11000010079b75e,6,5
steam:11000010079b75e,24,0
steam:11000010079b75e,25,0
steam:11000010079b75e,30,5
steam:11000010079b75e,101,0
steam:11000010079b75e,102,0
steam:11000010079b75e,107,0
steam:11000010079b75e,124,0
steam:11000010079b75e,125,0
steam:11000010079b75e,206,1
steam:11000010079b75e,211,0
steam:11000010079b75e,667,0
steam:11000010079b75e,668,0
steam:110000100a13bc4,6,2
steam:110000100a13bc4,23,0
steam:110000100a13bc4,24,0
steam:110000100a13bc4,25,0
steam:110000100a13bc4,26,0
steam:110000100a13bc4,27,0
steam:110000100a13bc4,28,0
steam:110000100a13bc4,30,0
steam:110000100a13bc4,32,0
steam:110000100a13bc4,33,0
steam:110000100a13bc4,113,0
steam:110000100a13bc4,206,1
steam:110000100a13bc4,662,0
steam:110000100a13bc4,668,0
steam:110000100a7caed,4,0
steam:110000100a7caed,6,0
steam:110000100a7caed,30,0
steam:110000100a7caed,102,0
steam:110000100a7caed,206,1
steam:110000100c4e8f8,26,12
steam:110000100dc5b13,6,6
steam:110000100dc5b13,24,0
steam:110000100dc5b13,25,0
steam:110000100dc5b13,30,2
steam:110000100dc5b13,32,0
steam:110000100dc5b13,33,0
steam:110000100dc5b13,206,1
steam:110000100f14acd,26,0
steam:110000100f14acd,27,0
steam:110000100f14acd,668,0
steam:110000100f32264,6,4
steam:110000100f32264,25,0
steam:110000100f32264,26,0
steam:110000100f32264,27,0
steam:110000100f32264,28,0
steam:110000100f32264,29,0
steam:110000100f32264,30,0
steam:110000100f32264,32,0
steam:110000100f32264,33,0
steam:110000100f32264,101,0
steam:110000100f32264,102,0
steam:110000100f32264,103,0
steam:110000100f32264,105,0
steam:110000100f32264,107,0
steam:110000100f32264,115,0
steam:110000100f32264,129,0
steam:110000100f32264,130,1
steam:110000100f32264,131,0
steam:110000100f32264,206,1
steam:110000100f32264,210,0
steam:110000100f32264,211,0
steam:110000100f32264,652,0
steam:110000100f32264,662,0
steam:110000100f32264,666,0
steam:110000100f32264,668,0
steam:110000100f32264,676,0
steam:1100001011661dd,6,4
steam:1100001011661dd,30,4
steam:1100001011661dd,206,1
steam:11000010120bce5,6,0
steam:11000010120bce5,23,0
steam:11000010120bce5,24,0
steam:11000010120bce5,25,0
steam:11000010120bce5,30,0
steam:11000010120bce5,32,0
steam:11000010120bce5,33,0
steam:11000010120bce5,101,0
steam:11000010120bce5,103,0
steam:11000010120bce5,105,0
steam:11000010120bce5,206,1
steam:110000101342676,6,0
steam:110000101342676,25,0
steam:110000101342676,30,0
steam:110000101342676,106,0
steam:110000101342676,107,2
steam:110000101342676,206,1
steam:110000101342676,664,0
steam:11000010137aa9d,29,7
steam:110000101432fe2,15,2
steam:11000010151b3fb,6,0
steam:11000010151b3fb,24,0
steam:11000010151b3fb,25,0
steam:11000010151b3fb,102,0
steam:11000010151b3fb,105,0
steam:11000010151b3fb,125,0
steam:11000010151b3fb,206,1
steam:11000010151b3fb,667,0
steam:11000010151b3fb,668,21
steam:11000010151c8e8,6,1
steam:11000010151c8e8,26,0
steam:11000010151c8e8,27,0
steam:11000010151c8e8,30,1
steam:11000010151c8e8,206,1
steam:11000010151c8e8,667,0
steam:11000010151c8e8,668,0
steam:1100001015a389b,6,2
steam:1100001015a389b,8,0
steam:1100001015a389b,24,0
steam:1100001015a389b,25,0
steam:1100001015a389b,29,0
steam:1100001015a389b,30,4
steam:1100001015a389b,101,0
steam:1100001015a389b,103,0
steam:1100001015a389b,105,0
steam:1100001015a389b,206,1
steam:1100001017d24bb,6,0
steam:1100001017d24bb,24,0
steam:1100001017d24bb,25,0
steam:1100001017d24bb,30,0
steam:1100001017d24bb,101,0
steam:1100001017d24bb,103,0
steam:1100001017d24bb,206,0
steam:1100001017ea4a7,6,0
steam:1100001017ea4a7,101,1
steam:110000101955978,6,0
steam:110000101955978,15,1
steam:110000101955978,27,0
steam:110000101955978,101,0
steam:110000101955978,104,0
steam:110000101955978,206,1
steam:11000010198e656,6,0
steam:11000010198e656,15,0
steam:11000010198e656,23,0
steam:11000010198e656,24,0
steam:11000010198e656,25,0
steam:11000010198e656,30,0
steam:11000010198e656,32,0
steam:11000010198e656,33,0
steam:11000010198e656,105,0
steam:11000010198e656,126,0
steam:11000010198e656,206,0
steam:1100001019c896c,6,0
steam:1100001019c896c,25,0
steam:1100001019c896c,101,0
